"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","SOCSUPPORT","TOT","PC","A","2009",85.9787145072826,
"PRT","SOCSUPPORT","TOT","PC","A","2010",83.3354749633511,
"PRT","SOCSUPPORT","TOT","PC","A","2011",83.6350923962507,
"PRT","SOCSUPPORT","TOT","PC","A","2012",84.7369692733568,
"PRT","SOCSUPPORT","TOT","PC","A","2013",85.3262908251812,
"PRT","SOCSUPPORT","TOT","PC","A","2014",85.6457108928856,
"PRT","SOCSUPPORT","TOT","PC","A","2015",85.0766063161651,
"PRT","SOCSUPPORT","TOT","PC","A","2016",88.8749167712976,
"PRT","SOCSUPPORT","TOT","PC","A","2017",89.3700278344889,
"PRT","SOCSUPPORT","TOT","PC","A","2018",88.4695957629777,
"PRT","SOCSUPPORT","TOT","PC","A","2019",87.2015078243539,
"PRT","SOCSUPPORT","TOT","PC","A","2020",87.1462149906003,
"PRT","SOCSUPPORT","TOT","PC","A","2021",89.1594071338712,
"PRT","SOCSUPPORT","TOT","PC","A","2022",85.3285511193838,
"PRT","SOCSUPPORT","WOMEN","PC","A","2010",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2011",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2012",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2013",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2014",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2015",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2016",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2017",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2018",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2019",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2020",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2021",85.5495989322662,
"PRT","SOCSUPPORT","WOMEN","PC","A","2022",85.5495989322662,
"SVK","SOCSUPPORT","TOT","PC","A","2006",93.3045389040849,
"SVK","SOCSUPPORT","TOT","PC","A","2010",89.5985313499561,
"SVK","SOCSUPPORT","TOT","PC","A","2011",89.5224847632622,
"SVK","SOCSUPPORT","TOT","PC","A","2012",88.9741704860565,
"SVK","SOCSUPPORT","TOT","PC","A","2013",88.2903291240688,
"SVK","SOCSUPPORT","TOT","PC","A","2014",90.2194015037094,
"SVK","SOCSUPPORT","TOT","PC","A","2015",92.3423066264135,
"SVK","SOCSUPPORT","TOT","PC","A","2016",91.8773826539445,
"SVK","SOCSUPPORT","TOT","PC","A","2017",88.0936688345616,
"SVK","SOCSUPPORT","TOT","PC","A","2018",89.8834186649887,
"SVK","SOCSUPPORT","TOT","PC","A","2019",91.7718577819159,
"SVK","SOCSUPPORT","TOT","PC","A","2020",94.8645962633827,
"SVK","SOCSUPPORT","TOT","PC","A","2021",95.0911524257468,
"SVK","SOCSUPPORT","WOMEN","PC","A","2010",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2011",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2012",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2013",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2014",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2015",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2016",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2017",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2018",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2019",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2020",91.4433240890503,
"SVK","SOCSUPPORT","WOMEN","PC","A","2021",91.4433240890503,
"ESP","SOCSUPPORT","TOT","PC","A","2006",95.4557682682508,
"ESP","SOCSUPPORT","TOT","PC","A","2007",94.9016862408897,
"ESP","SOCSUPPORT","TOT","PC","A","2008",93.66233895923,
"ESP","SOCSUPPORT","TOT","PC","A","2009",92.061057473289,
"ESP","SOCSUPPORT","TOT","PC","A","2010",94.1047355833755,
"ESP","SOCSUPPORT","TOT","PC","A","2011",94.194163313812,
"ESP","SOCSUPPORT","TOT","PC","A","2012",93.1138600006629,
"ESP","SOCSUPPORT","TOT","PC","A","2013",92.0452970899775,
"ESP","SOCSUPPORT","TOT","PC","A","2014",94.6980623990754,
"ESP","SOCSUPPORT","TOT","PC","A","2015",95.5053483382265,
"ESP","SOCSUPPORT","TOT","PC","A","2016",94.1447832657612,
"ESP","SOCSUPPORT","TOT","PC","A","2017",90.1440918497115,
"ESP","SOCSUPPORT","TOT","PC","A","2018",90.4717340332879,
"ESP","SOCSUPPORT","TOT","PC","A","2019",94.4445883002634,
"ESP","SOCSUPPORT","TOT","PC","A","2020",93.493468662326,
"ESP","SOCSUPPORT","TOT","PC","A","2021",92.5545030427199,
"ESP","SOCSUPPORT","WOMEN","PC","A","2010",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2011",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2012",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2013",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2014",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2015",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2016",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2017",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2018",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2019",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2020",93.1109368801117,
"ESP","SOCSUPPORT","WOMEN","PC","A","2021",93.1109368801117,
"SWE","SOCSUPPORT","TOT","PC","A","2006",94.6672247134406,
"SWE","SOCSUPPORT","TOT","PC","A","2007",90.8615673909709,
"SWE","SOCSUPPORT","TOT","PC","A","2008",91.3857156450722,
"SWE","SOCSUPPORT","TOT","PC","A","2009",88.5133687552192,
"SWE","SOCSUPPORT","TOT","PC","A","2010",96.2351177533589,
"SWE","SOCSUPPORT","TOT","PC","A","2011",90.7694419428651,
"SWE","SOCSUPPORT","TOT","PC","A","2012",91.871236292068,
"SWE","SOCSUPPORT","TOT","PC","A","2013",90.7222759351369,
"SWE","SOCSUPPORT","TOT","PC","A","2014",92.2662240900894,
"SWE","SOCSUPPORT","TOT","PC","A","2015",92.342411744304,
"SWE","SOCSUPPORT","TOT","PC","A","2016",90.9241495191415,
"SWE","SOCSUPPORT","TOT","PC","A","2017",90.9487714315526,
"SWE","SOCSUPPORT","TOT","PC","A","2018",92.7551683333922,
"SWE","SOCSUPPORT","TOT","PC","A","2019",93.1197026771724,
"SWE","SOCSUPPORT","TOT","PC","A","2020",93.5300663806917,
"SWE","SOCSUPPORT","TOT","PC","A","2021",93.1819567123116,
"SWE","SOCSUPPORT","TOT","PC","A","2022",94.7400580347575,
"SWE","SOCSUPPORT","WOMEN","PC","A","2010",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2011",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2012",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2013",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2014",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2015",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2016",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2017",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2018",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2019",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2020",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2021",92.9147005081177,
"SWE","SOCSUPPORT","WOMEN","PC","A","2022",92.9147005081177,
"CHE","SOCSUPPORT","TOT","PC","A","2006",94.1934326461537,
"CHE","SOCSUPPORT","TOT","PC","A","2009",93.1581726269498,
"CHE","SOCSUPPORT","TOT","PC","A","2012",94.3941854255705,
"CHE","SOCSUPPORT","TOT","PC","A","2014",95.7495186142639,
"CHE","SOCSUPPORT","TOT","PC","A","2015",93.4999243129413,
"CHE","SOCSUPPORT","TOT","PC","A","2016",92.735227309751,
"CHE","SOCSUPPORT","TOT","PC","A","2017",93.9145752887402,
"CHE","SOCSUPPORT","TOT","PC","A","2018",92.0533398971032,
"CHE","SOCSUPPORT","TOT","PC","A","2019",94.8512880091932,
"CHE","SOCSUPPORT","TOT","PC","A","2020",94.3861720219821,
"CHE","SOCSUPPORT","TOT","PC","A","2021",93.4393032467032,
"CHE","SOCSUPPORT","WOMEN","PC","A","2012",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2014",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2015",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2016",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2017",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2018",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2019",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2020",94.6257710456848,
"CHE","SOCSUPPORT","WOMEN","PC","A","2021",94.6257710456848,
"TUR","SOCSUPPORT","TOT","PC","A","2006",81.2693407325146,
"TUR","SOCSUPPORT","TOT","PC","A","2007",78.4575518157692,
"TUR","SOCSUPPORT","TOT","PC","A","2008",63.9546967585428,
"TUR","SOCSUPPORT","TOT","PC","A","2009",75.2930744147986,
"TUR","SOCSUPPORT","TOT","PC","A","2010",78.831870794419,
"TUR","SOCSUPPORT","TOT","PC","A","2011",68.7992087000694,
"TUR","SOCSUPPORT","TOT","PC","A","2012",72.7403909232176,
"TUR","SOCSUPPORT","TOT","PC","A","2013",78.6983520768684,
"TUR","SOCSUPPORT","TOT","PC","A","2014",86.0951102619709,
"TUR","SOCSUPPORT","TOT","PC","A","2015",83.59854947177,
"TUR","SOCSUPPORT","TOT","PC","A","2016",87.2215630577903,
"TUR","SOCSUPPORT","TOT","PC","A","2017",86.2940198530998,
"TUR","SOCSUPPORT","TOT","PC","A","2018",84.0679054156154,
"TUR","SOCSUPPORT","TOT","PC","A","2019",78.5302873462278,
"TUR","SOCSUPPORT","TOT","PC","A","2020",84.7198687631374,
"TUR","SOCSUPPORT","TOT","PC","A","2021",73.5540146051729,
"TUR","SOCSUPPORT","WOMEN","PC","A","2010",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2011",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2012",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2013",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2014",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2015",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2016",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2017",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2018",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2019",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2020",81.5430045127869,
"TUR","SOCSUPPORT","WOMEN","PC","A","2021",81.5430045127869,
"GBR","SOCSUPPORT","TOT","PC","A","2006",97.702977530032,
"GBR","SOCSUPPORT","TOT","PC","A","2007",96.8389127864073,
"GBR","SOCSUPPORT","TOT","PC","A","2008",95.3350676375035,
"GBR","SOCSUPPORT","TOT","PC","A","2009",96.2682367061655,
"GBR","SOCSUPPORT","TOT","PC","A","2010",94.9341288847289,
"GBR","SOCSUPPORT","TOT","PC","A","2011",94.725132603326,
"GBR","SOCSUPPORT","TOT","PC","A","2012",93.2779414944386,
"GBR","SOCSUPPORT","TOT","PC","A","2013",93.5320404651578,
"GBR","SOCSUPPORT","TOT","PC","A","2014",90.990219966391,
"GBR","SOCSUPPORT","TOT","PC","A","2015",93.3682862956955,
"GBR","SOCSUPPORT","TOT","PC","A","2016",95.311176647496,
"GBR","SOCSUPPORT","TOT","PC","A","2017",93.749529965282,
"GBR","SOCSUPPORT","TOT","PC","A","2018",92.4337864898076,
"GBR","SOCSUPPORT","TOT","PC","A","2019",93.3747977434365,
"GBR","SOCSUPPORT","TOT","PC","A","2020",92.5035461602183,
"GBR","SOCSUPPORT","TOT","PC","A","2021",85.3703594299538,
"GBR","SOCSUPPORT","WOMEN","PC","A","2010",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2011",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2012",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2013",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2014",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2015",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2016",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2017",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2018",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2019",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2020",93.7224447727204,
"GBR","SOCSUPPORT","WOMEN","PC","A","2021",93.7224447727204,
"USA","SOCSUPPORT","TOT","PC","A","2006",95.4894367935096,
"USA","SOCSUPPORT","TOT","PC","A","2008",94.7301382458225,
"USA","SOCSUPPORT","TOT","PC","A","2009",90.787151679108,
"USA","SOCSUPPORT","TOT","PC","A","2010",92.334393013839,
"USA","SOCSUPPORT","TOT","PC","A","2011",91.9334041202044,
"USA","SOCSUPPORT","TOT","PC","A","2012",90.2034929605952,
"USA","SOCSUPPORT","TOT","PC","A","2013",92.2575996200639,
"USA","SOCSUPPORT","TOT","PC","A","2014",90.1375619393409,
"USA","SOCSUPPORT","TOT","PC","A","2015",90.0770702295178,
"USA","SOCSUPPORT","TOT","PC","A","2016",89.5789766952987,
"USA","SOCSUPPORT","TOT","PC","A","2017",92.0620384820424,
"USA","SOCSUPPORT","TOT","PC","A","2018",90.3524011051563,
"USA","SOCSUPPORT","TOT","PC","A","2019",91.5183854469023,
"USA","SOCSUPPORT","TOT","PC","A","2020",93.536968978587,
"USA","SOCSUPPORT","TOT","PC","A","2021",91.9590835913371,
"USA","SOCSUPPORT","TOT","PC","A","2022",89.8579068287754,
"USA","SOCSUPPORT","WOMEN","PC","A","2010",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2011",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2012",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2013",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2014",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2015",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2016",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2017",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2018",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2019",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2020",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2021",92.4326539039612,
"USA","SOCSUPPORT","WOMEN","PC","A","2022",92.4326539039612,
"BRA","SOCSUPPORT","TOT","PC","A","2006",87.9732751687306,
"BRA","SOCSUPPORT","TOT","PC","A","2007",88.1100077995157,
"BRA","SOCSUPPORT","TOT","PC","A","2008",87.1683021353693,
"BRA","SOCSUPPORT","TOT","PC","A","2009",90.7055682428872,
"BRA","SOCSUPPORT","TOT","PC","A","2010",89.6967071482192,
"BRA","SOCSUPPORT","TOT","PC","A","2011",90.5402858918818,
"BRA","SOCSUPPORT","TOT","PC","A","2012",88.9723204101931,
"BRA","SOCSUPPORT","TOT","PC","A","2013",91.1290720520978,
"BRA","SOCSUPPORT","TOT","PC","A","2014",89.6033753374311,
"BRA","SOCSUPPORT","TOT","PC","A","2015",89.9993343951252,
"BRA","SOCSUPPORT","TOT","PC","A","2016",90.8371120756146,
"BRA","SOCSUPPORT","TOT","PC","A","2017",90.1988387074318,
"BRA","SOCSUPPORT","TOT","PC","A","2018",87.2344016285308,
"BRA","SOCSUPPORT","TOT","PC","A","2019",89.2547785780007,
"BRA","SOCSUPPORT","TOT","PC","A","2020",82.6746639960543,
"BRA","SOCSUPPORT","TOT","PC","A","2021",80.634036804651,
"BRA","SOCSUPPORT","TOT","PC","A","2022",86.3635838271415,
"BRA","SOCSUPPORT","WOMEN","PC","A","2010",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2011",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2012",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2013",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2014",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2015",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2016",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2017",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2018",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2019",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2020",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2021",87.0762348175049,
"BRA","SOCSUPPORT","WOMEN","PC","A","2022",87.0762348175049,
"CHL","SOCSUPPORT","TOT","PC","A","2006",82.8242279616084,
"CHL","SOCSUPPORT","TOT","PC","A","2007",80.7259502402711,
"CHL","SOCSUPPORT","TOT","PC","A","2008",79.719189961402,
"CHL","SOCSUPPORT","TOT","PC","A","2009",82.6320435817812,
"CHL","SOCSUPPORT","TOT","PC","A","2010",85.2332458775738,
"CHL","SOCSUPPORT","TOT","PC","A","2011",81.8331278605393,
"CHL","SOCSUPPORT","TOT","PC","A","2012",85.1142964231702,
"CHL","SOCSUPPORT","TOT","PC","A","2013",85.7472438833677,
"CHL","SOCSUPPORT","TOT","PC","A","2014",85.2860414124551,
"CHL","SOCSUPPORT","TOT","PC","A","2015",82.4603596619671,
"CHL","SOCSUPPORT","TOT","PC","A","2016",83.954917559635,
"CHL","SOCSUPPORT","TOT","PC","A","2017",87.8366503919672,
"CHL","SOCSUPPORT","TOT","PC","A","2018",88.7504363912638,
"CHL","SOCSUPPORT","TOT","PC","A","2019",86.4470673701714,
"CHL","SOCSUPPORT","TOT","PC","A","2020",88.1998835762606,
"CHL","SOCSUPPORT","TOT","PC","A","2021",88.599720683716,
"CHL","SOCSUPPORT","TOT","PC","A","2022",88.2549844106435,
"CHL","SOCSUPPORT","WOMEN","PC","A","2010",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2011",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2012",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2013",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2014",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2015",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2016",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2017",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2018",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2019",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2020",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2021",86.2216353416443,
"CHL","SOCSUPPORT","WOMEN","PC","A","2022",86.2216353416443,
"COL","SOCSUPPORT","TOT","PC","A","2006",90.3030165490914,
"COL","SOCSUPPORT","TOT","PC","A","2007",89.1569620851606,
"COL","SOCSUPPORT","TOT","PC","A","2008",87.8622765530848,
"COL","SOCSUPPORT","TOT","PC","A","2009",88.3757640433548,
"COL","SOCSUPPORT","TOT","PC","A","2010",88.621952032545,
"COL","SOCSUPPORT","TOT","PC","A","2011",90.1380115806408,
"COL","SOCSUPPORT","TOT","PC","A","2012",91.1511204915854,
"COL","SOCSUPPORT","TOT","PC","A","2013",89.7186487631697,
"COL","SOCSUPPORT","TOT","PC","A","2014",90.2496473006939,
"COL","SOCSUPPORT","TOT","PC","A","2015",88.7167344181448,
"COL","SOCSUPPORT","TOT","PC","A","2016",87.8634526611966,
"COL","SOCSUPPORT","TOT","PC","A","2017",90.3991691975395,
"COL","SOCSUPPORT","TOT","PC","A","2018",86.5897273241267,
"COL","SOCSUPPORT","TOT","PC","A","2019",86.6526151678401,
"COL","SOCSUPPORT","TOT","PC","A","2020",79.7035237756317,
"COL","SOCSUPPORT","TOT","PC","A","2021",78.8731063227567,
"COL","SOCSUPPORT","TOT","PC","A","2022",87.2177719450498,
"COL","SOCSUPPORT","WOMEN","PC","A","2010",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2011",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2012",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2013",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2014",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2015",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2016",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2017",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2018",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2019",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2020",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2021",87.5342428684235,
"COL","SOCSUPPORT","WOMEN","PC","A","2022",87.5342428684235,
"CRI","SOCSUPPORT","TOT","PC","A","2006",92.5664264888929,
"CRI","SOCSUPPORT","TOT","PC","A","2007",90.9812057982719,
"CRI","SOCSUPPORT","TOT","PC","A","2008",91.0636330490139,
"CRI","SOCSUPPORT","TOT","PC","A","2009",89.7611338953682,
"CRI","SOCSUPPORT","TOT","PC","A","2010",91.0848089312623,
"CRI","SOCSUPPORT","TOT","PC","A","2011",88.5416767083664,
"CRI","SOCSUPPORT","TOT","PC","A","2012",89.0969530678424,
"CRI","SOCSUPPORT","TOT","PC","A","2013",89.4468685613708,
"CRI","SOCSUPPORT","TOT","PC","A","2014",91.1332877442701,
"CRI","SOCSUPPORT","TOT","PC","A","2015",86.9740540289929,
"CRI","SOCSUPPORT","TOT","PC","A","2016",89.7376781909986,
"CRI","SOCSUPPORT","TOT","PC","A","2017",91.5228676993322,
"CRI","SOCSUPPORT","TOT","PC","A","2018",86.8991359468158,
"CRI","SOCSUPPORT","TOT","PC","A","2019",90.3431472899676,
"CRI","SOCSUPPORT","TOT","PC","A","2020",82.3834725731349,
"CRI","SOCSUPPORT","TOT","PC","A","2021",87.1206875495977,
"CRI","SOCSUPPORT","TOT","PC","A","2022",89.7589364168881,
"CRI","SOCSUPPORT","WOMEN","PC","A","2010",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2011",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2012",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2013",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2014",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2015",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2016",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2017",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2018",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2019",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2020",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2021",89.3483698368072,
"CRI","SOCSUPPORT","WOMEN","PC","A","2022",89.3483698368072,
"EST","SOCSUPPORT","TOT","PC","A","2006",86.0713351188593,
"EST","SOCSUPPORT","TOT","PC","A","2007",84.7994813118664,
"EST","SOCSUPPORT","TOT","PC","A","2008",87.7959574951417,
"EST","SOCSUPPORT","TOT","PC","A","2009",84.6484594552074,
"EST","SOCSUPPORT","TOT","PC","A","2011",88.6728517295142,
"EST","SOCSUPPORT","TOT","PC","A","2012",85.8499723654584,
"EST","SOCSUPPORT","TOT","PC","A","2013",88.6319640910814,
"EST","SOCSUPPORT","TOT","PC","A","2014",89.2906325850903,
"EST","SOCSUPPORT","TOT","PC","A","2015",90.1986261830376,
"EST","SOCSUPPORT","TOT","PC","A","2016",91.9409041484189,
"EST","SOCSUPPORT","TOT","PC","A","2017",92.3966304373548,
"EST","SOCSUPPORT","TOT","PC","A","2018",91.2164959750763,
"EST","SOCSUPPORT","TOT","PC","A","2019",92.0149683382118,
"EST","SOCSUPPORT","TOT","PC","A","2020",94.9480131440064,
"EST","SOCSUPPORT","TOT","PC","A","2021",93.7337302231034,
"EST","SOCSUPPORT","TOT","PC","A","2022",91.7845684635935,
"EST","SOCSUPPORT","WOMEN","PC","A","2011",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2012",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2013",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2014",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2015",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2016",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2017",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2018",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2019",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2020",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2021",91.2927210330963,
"EST","SOCSUPPORT","WOMEN","PC","A","2022",91.2927210330963,
"ISR","SOCSUPPORT","TOT","PC","A","2006",91.5904950231725,
"ISR","SOCSUPPORT","TOT","PC","A","2007",84.994319504663,
"ISR","SOCSUPPORT","TOT","PC","A","2008",85.1894489702265,
"ISR","SOCSUPPORT","TOT","PC","A","2009",92.9721169024838,
"ISR","SOCSUPPORT","TOT","PC","A","2010",86.0479473675353,
"ISR","SOCSUPPORT","TOT","PC","A","2011",88.760032891572,
"ISR","SOCSUPPORT","TOT","PC","A","2012",89.4235745124772,
"ISR","SOCSUPPORT","TOT","PC","A","2013",90.3504989574111,
"ISR","SOCSUPPORT","TOT","PC","A","2014",86.9914268089141,
"ISR","SOCSUPPORT","TOT","PC","A","2015",85.7189508704609,
